sentence,Label
আমিও একাদিক বিয়ে করেছি।কিন্তু সন্তানের পরিচয় দিয়েই করেছি।আমি এমদাদ।আমি মাসুদ না।,0
রাহুল খানের ডি এন এ করা হোক,0
এরপরে হয়তো দিঘী-নদী আরো অনেকের নাম চলে আসবে ধীরে ধীরে।,0
এর পরে টার্গেট একাত্তরের সকল সাংবাদিক?,0
ডিয়েনে করলে বের হয়ে জাবে,0
সাংবাদিকগণ এখন একটু বেশী বেশী করতেছেন।,0
এটা আসলে বেলুন দূর্ঘটনাটা,0
"রাত্রে স্বামীর নাম বাহাদুর তার বিয়ে হয়েছে, শাকিবের নামে মিথ্যা কথা বলতেছে, সাংবাদিকগণকে উল্টাপাল্টা নিউজ করেন",0
যেমন কর্ম তেমন ফল,0
এই রাস্তার মাসুদ রানা কে দেশ ছাড়া করা উচিত!! এই বেয়াদব এখন হয়েছে খান যে কিনা দেশের ভাব মূর্তি নষ্ট করছে!!,0
"আমার মনে হয় রাত্রিও শিওর না যে এই সন্তানের জন্মদাতা শাকিবই, নাহলে সে আদালতে যেত, প্রয়োজনে ডিএনএ টেস্ট করাতো",0
ভালো ভাবে তদন্ত করলে দেখা যাবে শাকিব খান কাউকে ছাড় দেয়নি পপি পূর্ণিমা শাবনুর সবাইকেই কিছুটা কিছু দিয়েছে,0
আমার মনে হয় রাত্রির ব্যাপার টা মিত্ত্যা,0
শাকিব ভাই এগিয়ে চলো সুন্দরী নারীরা আছে তোমার সাথে।,0
কোন বিয়েই হয় নাই।,0
পূজা চেরির জন্য অগ্রিম শুভেচ্ছা,0
অবশ্যই সত্যি। নয়তো সাকিব ঠিক কিছু বলতো,0
এদের এই সংবাদ সম্মেলন দেখলে হাসি পায়,0
"কোরিয়া থেকে আইন শিখানো উচিত,, কোরিয়ার একজন বিখ্যাত শিল্পীকে আজীবনের জন্য জেলখানায় রাখা হয়েছে,, আর বাংলাদেশ,, আসলে বাংলাদেশ নয় হবে ভাঙ্গাদেশ",0
তারমানে কথা সত্য,0
সাকিবের বিচার চাই আমরা,0
